ID Transação;Data e Hora;Tipo;Status;Parcela;Bandeira;Valor Bruto;Valor Taxa;Valor Antec.;Valor Liquido;Data Pagamento
984933288;12/03/2024 - 08:32:50;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,07";"19,64";03/04/2024
984951542;12/03/2024 - 08:53:01;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,18";"49,1";03/04/2024
984988156;12/03/2024 - 09:31:30;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,18";"49,1";03/04/2024
956619029;12/03/2024 - 13:24:10;Crédito;Pago;1/1;Mastercard;25;"0,36";"0,09";"24,55";03/04/2024
956245279;12/03/2024 - 07:23:48;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,07";"19,64";03/04/2024
956259405;12/03/2024 - 07:40:54;Crédito;Pago;1/1;Mastercard;"17,2";"0,25";"0,06";"16,89";03/04/2024
956294773;12/03/2024 - 08:23:22;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,37";"98,18";03/04/2024
956303341;12/03/2024 - 08:33:10;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,18";"49,1";03/04/2024
956157861;11/03/2024 - 21:54:08;Crédito;Pago;1/1;Mastercard;15;"0,22";"0,05";"14,73";03/04/2024
956208589;12/03/2024 - 06:27:49;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,18";"49,1";03/04/2024
956210305;12/03/2024 - 06:31:34;Crédito;Pago;1/1;Mastercard;40;"0,58";"0,15";"39,27";03/04/2024
983797620;11/03/2024 - 07:21:41;Crédito;Pago;1/1;Mastercard;"66,39";"0,96";"0,21";"65,22";03/04/2024
983800350;11/03/2024 - 07:24:23;Crédito;Pago;1/1;Mastercard;"46,15";"0,67";"0,15";"45,33";03/04/2024
956089103;11/03/2024 - 19:54:59;Crédito;Pago;1/1;Mastercard;"648,2";"9,4";"2,07";"636,73";03/04/2024
956098719;11/03/2024 - 20:07:19;Crédito;Pago;1/1;Mastercard;"250,13";"3,63";"0,8";"245,7";03/04/2024
956112163;11/03/2024 - 20:26:10;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,32";"98,23";03/04/2024
956036769;11/03/2024 - 19:02:29;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,16";"49,12";03/04/2024
956053893;11/03/2024 - 19:17:03;Crédito;Pago;1/1;Mastercard;"149,8";"2,17";"0,48";"147,15";03/04/2024
955596121;11/03/2024 - 12:52:54;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,1";"29,46";03/04/2024
955884475;11/03/2024 - 17:18:08;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,32";"98,23";03/04/2024
956010997;11/03/2024 - 18:42:13;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,16";"49,12";03/04/2024
955903589;11/03/2024 - 17:30:18;Crédito;Pago;1/1;Mastercard;"29,53";"0,43";"0,09";"29,01";03/04/2024
955927043;11/03/2024 - 17:45:43;Crédito;Pago;1/1;Mastercard;"136,49";"1,98";"0,44";"134,07";03/04/2024
955966911;11/03/2024 - 18:11:10;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,1";"29,46";03/04/2024
955623743;11/03/2024 - 13:17:31;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,16";"49,12";03/04/2024
955660173;11/03/2024 - 13:53:39;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,06";"19,65";03/04/2024
955541105;11/03/2024 - 12:07:36;Crédito;Pago;1/1;Mastercard;15;"0,22";"0,05";"14,73";03/04/2024
955558023;11/03/2024 - 12:21:05;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,06";"19,65";03/04/2024
955565707;11/03/2024 - 12:27:23;Crédito;Pago;1/1;Mastercard;"250,19";"3,63";"0,8";"245,76";03/04/2024
955577439;11/03/2024 - 12:37:31;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,16";"49,12";03/04/2024
983352938;10/03/2024 - 16:01:23;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,14";"49,14";03/04/2024
982938294;10/03/2024 - 10:22:36;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,14";"49,14";03/04/2024
983035144;10/03/2024 - 11:28:12;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,27";"98,28";03/04/2024
955269469;11/03/2024 - 07:21:26;Crédito;Pago;1/1;Mastercard;"66,39";"0,96";"0,21";"65,22";03/04/2024
955423883;11/03/2024 - 10:18:01;Crédito;Pago;1/1;Mastercard;70;"1,02";"0,22";"68,76";03/04/2024
955447241;11/03/2024 - 10:42:04;Crédito;Pago;1/1;Mastercard;"20,96";"0,3";"0,07";"20,59";03/04/2024
955465781;11/03/2024 - 11:00:56;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,32";"98,23";03/04/2024
955478535;11/03/2024 - 11:13:04;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,16";"49,12";03/04/2024
955489781;11/03/2024 - 11:23:26;Crédito;Pago;1/1;Mastercard;40;"0,58";"0,13";"39,29";03/04/2024
983083082;10/03/2024 - 11:56:31;Crédito;Pago;1/1;Mastercard;"234,9";"3,41";"0,64";"230,85";03/04/2024
983090204;10/03/2024 - 12:00:55;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,27";"98,28";03/04/2024
983121620;10/03/2024 - 12:21:18;Crédito;Pago;1/1;Mastercard;"237,97";"3,45";"0,65";"233,87";03/04/2024
983174458;10/03/2024 - 12:59:10;Crédito;Pago;1/1;Mastercard;70;"1,02";"0,19";"68,79";03/04/2024
983181926;10/03/2024 - 13:05:07;Crédito;Pago;1/1;Mastercard;"256,96";"3,73";"0,7";"252,53";03/04/2024
983207934;10/03/2024 - 13:27:24;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,27";"98,28";03/04/2024
982916928;10/03/2024 - 10:05:54;Crédito;Pago;1/1;Mastercard;"219,38";"3,18";"0,6";"215,6";03/04/2024
982927030;10/03/2024 - 10:13:54;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,14";"49,14";03/04/2024
954659083;10/03/2024 - 12:23:42;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,08";"29,48";03/04/2024
982814638;10/03/2024 - 08:20:58;Crédito;Pago;1/1;Mastercard;"293,67";"4,26";"0,8";"288,61";03/04/2024
982841582;10/03/2024 - 08:55:42;Crédito;Pago;1/1;Mastercard;"57,93";"0,84";"0,16";"56,93";03/04/2024
982869238;10/03/2024 - 09:24:19;Crédito;Pago;1/1;Mastercard;10;"0,14";"0,03";"9,83";03/04/2024
954769177;10/03/2024 - 14:01:58;Crédito;Pago;1/1;Mastercard;"30,11";"0,44";"0,08";"29,59";03/04/2024
954771301;10/03/2024 - 14:04:21;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,08";"29,48";03/04/2024
954805245;10/03/2024 - 14:45:02;Crédito;Pago;1/1;Mastercard;"147,7";"2,14";"0,4";"145,16";03/04/2024
954829993;10/03/2024 - 15:15:45;Crédito;Pago;1/1;Mastercard;40;"0,58";"0,11";"39,31";03/04/2024
954840223;10/03/2024 - 15:28:15;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,27";"98,28";03/04/2024
982615082;09/03/2024 - 21:41:28;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
981867386;09/03/2024 - 12:36:14;Crédito;Pago;1/1;Mastercard;"76,59";"1,11";"0,17";"75,31";03/04/2024
981882692;09/03/2024 - 12:44:22;Crédito;Pago;1/2;Mastercard;"119,8";"2,46";"0,27";"117,07";03/04/2024
981906662;09/03/2024 - 12:57:19;Crédito;Pago;1/1;Mastercard;"31,27";"0,45";"0,07";"30,75";03/04/2024
981912356;09/03/2024 - 13:00:26;Crédito;Pago;1/1;Mastercard;"42,15";"0,61";"0,1";"41,44";03/04/2024
982006472;09/03/2024 - 13:57:30;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,14";"58,99";03/04/2024
982053376;09/03/2024 - 14:29:36;Crédito;Pago;1/1;Mastercard;40;"0,58";"0,09";"39,33";03/04/2024
982090236;09/03/2024 - 14:56:30;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
982241196;09/03/2024 - 16:46:05;Crédito;Pago;1/1;Mastercard;"53,04";"0,77";"0,12";"52,15";03/04/2024
982285046;09/03/2024 - 17:18:14;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
981758884;09/03/2024 - 11:44:34;Crédito;Pago;1/1;Mastercard;"85,21";"1,24";"0,19";"83,78";03/04/2024
981683624;09/03/2024 - 11:08:28;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
981582362;09/03/2024 - 10:14:55;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
953782911;09/03/2024 - 16:04:30;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
953557507;09/03/2024 - 13:16:19;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
953574077;09/03/2024 - 13:26:32;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
953635329;09/03/2024 - 14:09:13;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,14";"58,99";03/04/2024
953695953;09/03/2024 - 14:56:10;Crédito;Pago;1/1;Mastercard;"43,02";"0,62";"0,1";"42,3";03/04/2024
953703719;09/03/2024 - 15:02:34;Crédito;Pago;1/1;Mastercard;"239,8";"3,48";"0,55";"235,77";03/04/2024
953742081;09/03/2024 - 15:32:16;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
953831647;09/03/2024 - 16:42:47;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,14";"58,99";03/04/2024
953861521;09/03/2024 - 17:05:39;Crédito;Pago;1/1;Mastercard;40;"0,58";"0,09";"39,33";03/04/2024
953975129;09/03/2024 - 18:31:37;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,05";"19,66";03/04/2024
953991441;09/03/2024 - 18:44:05;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
954007007;09/03/2024 - 18:56:15;Crédito;Pago;1/1;Mastercard;40;"0,58";"0,09";"39,33";03/04/2024
954012659;09/03/2024 - 19:00:24;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
954042373;09/03/2024 - 19:24:21;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,34";"147,48";03/04/2024
954046981;09/03/2024 - 19:27:56;Crédito;Pago;1/1;Mastercard;"25,19";"0,37";"0,06";"24,76";03/04/2024
981352974;09/03/2024 - 06:54:48;Crédito;Pago;1/1;Mastercard;"52,84";"0,77";"0,12";"51,95";03/04/2024
981354788;09/03/2024 - 06:58:39;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
953285185;09/03/2024 - 10:55:35;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
953286755;09/03/2024 - 10:56:21;Crédito;Pago;1/1;Mastercard;"133,1";"1,93";"0,3";"130,87";03/04/2024
953336493;09/03/2024 - 11:21:46;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
953422547;09/03/2024 - 12:03:36;Crédito;Pago;1/1;Mastercard;"272,13";"3,95";"0,62";"267,56";03/04/2024
953463725;09/03/2024 - 12:24:24;Crédito;Pago;1/1;Mastercard;25;"0,36";"0,06";"24,58";03/04/2024
953231945;09/03/2024 - 10:27:02;Crédito;Pago;1/1;Mastercard;80;"1,16";"0,18";"78,66";03/04/2024
953116377;09/03/2024 - 09:15:11;Crédito;Pago;1/1;Mastercard;"97,39";"1,41";"0,22";"95,76";03/04/2024
953126825;09/03/2024 - 09:22:44;Crédito;Pago;1/1;Mastercard;120;"1,74";"0,27";"117,99";03/04/2024
981115324;08/03/2024 - 20:29:36;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,14";"58,99";03/04/2024
981117732;08/03/2024 - 20:31:46;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
980704006;08/03/2024 - 16:20:53;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
980751540;08/03/2024 - 16:49:35;Crédito;Pago;1/1;Mastercard;"29,96";"0,43";"0,07";"29,46";03/04/2024
980774478;08/03/2024 - 17:02:42;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
981199908;08/03/2024 - 21:49:49;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
953065841;09/03/2024 - 08:34:49;Crédito;Pago;1/1;Mastercard;"71,16";"1,03";"0,16";"69,97";03/04/2024
953114527;09/03/2024 - 09:13:55;Crédito;Pago;1/1;Mastercard;"91,95";"1,33";"0,21";"90,41";03/04/2024
980879782;08/03/2024 - 17:57:48;Crédito;Pago;1/1;Mastercard;"190,2";"2,76";"0,43";"187,01";03/04/2024
980881682;08/03/2024 - 17:58:49;Crédito;Pago;1/1;Mastercard;120;"1,74";"0,27";"117,99";03/04/2024
980930310;08/03/2024 - 18:24:39;Crédito;Pago;1/1;Mastercard;"80,25";"1,16";"0,18";"78,91";03/04/2024
980974242;08/03/2024 - 18:49:43;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
980987286;08/03/2024 - 18:57:23;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
980996700;08/03/2024 - 19:03:08;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
981006842;08/03/2024 - 19:09:27;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
981024882;08/03/2024 - 19:21:42;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
980682372;08/03/2024 - 16:07:03;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,05";"19,66";03/04/2024
980552486;08/03/2024 - 14:28:13;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
980580974;08/03/2024 - 14:51:00;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,05";"19,66";03/04/2024
980383012;08/03/2024 - 12:26:56;Crédito;Pago;1/1;Mastercard;99;"1,44";"0,23";"97,33";03/04/2024
980400252;08/03/2024 - 12:37:52;Crédito;Pago;1/1;Mastercard;"257,48";"3,73";"0,59";"253,16";03/04/2024
980495812;08/03/2024 - 13:43:29;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
980504158;08/03/2024 - 13:49:51;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
980422460;08/03/2024 - 12:52:22;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
980427288;08/03/2024 - 12:55:33;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
980449774;08/03/2024 - 13:10:04;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
980450866;08/03/2024 - 13:10:48;Crédito;Pago;1/1;Mastercard;"17,49";"0,25";"0,04";"17,2";03/04/2024
980005636;08/03/2024 - 06:55:56;Crédito;Pago;1/1;Mastercard;70;"1,02";"0,16";"68,82";03/04/2024
980019354;08/03/2024 - 07:13:04;Crédito;Pago;1/1;Mastercard;15;"0,22";"0,03";"14,75";03/04/2024
980067998;08/03/2024 - 08:06:02;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
980305938;08/03/2024 - 11:36:32;Crédito;Pago;1/3;Mastercard;"204,74";"4,2";"0,46";"200,08";03/04/2024
951905489;08/03/2024 - 10:23:13;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
979983248;08/03/2024 - 06:18:40;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
979990398;08/03/2024 - 06:32:48;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,34";"147,48";03/04/2024
979999494;08/03/2024 - 06:47:12;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,07";"29,49";03/04/2024
951708325;08/03/2024 - 07:05:45;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
951721211;08/03/2024 - 07:21:10;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,14";"58,99";03/04/2024
951769409;08/03/2024 - 08:15:24;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,34";"147,48";03/04/2024
951771221;08/03/2024 - 08:17:13;Crédito;Pago;1/1;Mastercard;"220,83";"3,2";"0,5";"217,13";03/04/2024
951783535;08/03/2024 - 08:29:57;Crédito;Pago;1/1;Mastercard;10;"0,14";"0,02";"9,84";03/04/2024
979207082;07/03/2024 - 12:50:08;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
979422664;07/03/2024 - 15:47:45;Crédito;Pago;1/3;Mastercard;"89,14";"1,83";"0,2";"87,11";03/04/2024
979423886;07/03/2024 - 15:48:40;Crédito;Pago;1/1;Mastercard;"106,83";"1,55";"0,24";"105,04";03/04/2024
979448918;07/03/2024 - 16:07:46;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
979635638;07/03/2024 - 18:02:06;Crédito;Pago;1/1;Mastercard;"120,59";"1,75";"0,28";"118,56";03/04/2024
979661598;07/03/2024 - 18:16:27;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
979685142;07/03/2024 - 18:30:19;Crédito;Pago;1/1;Mastercard;"166,71";"2,42";"0,38";"163,91";03/04/2024
979738282;07/03/2024 - 19:03:46;Crédito;Pago;1/1;Mastercard;70;"1,02";"0,16";"68,82";03/04/2024
979800702;07/03/2024 - 19:51:33;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
978825626;07/03/2024 - 07:13:45;Crédito;Pago;1/1;Mastercard;10;"0,14";"0,02";"9,84";03/04/2024
978853482;07/03/2024 - 07:44:28;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
978900418;07/03/2024 - 08:35:12;Crédito;Pago;1/1;Mastercard;"38,74";"0,56";"0,09";"38,09";03/04/2024
978939232;07/03/2024 - 09:13:47;Crédito;Pago;1/1;Mastercard;"189,1";"2,74";"0,43";"185,93";03/04/2024
951488925;07/03/2024 - 19:34:22;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
978784344;07/03/2024 - 06:06:44;Crédito;Pago;1/1;Mastercard;500;"7,25";"1,14";"491,61";03/04/2024
978786258;07/03/2024 - 06:12:09;Crédito;Pago;1/1;Mastercard;"120,25";"1,74";"0,27";"118,24";03/04/2024
950806357;07/03/2024 - 11:07:16;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
950836599;07/03/2024 - 11:31:50;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,05";"19,66";03/04/2024
951264283;07/03/2024 - 17:11:37;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,05";"19,66";03/04/2024
951265669;07/03/2024 - 17:12:32;Crédito;Pago;1/1;Mastercard;"105,39";"1,53";"0,24";"103,62";03/04/2024
951130625;07/03/2024 - 15:31:17;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
951188651;07/03/2024 - 16:18:10;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,23";"98,32";03/04/2024
950987083;07/03/2024 - 13:22:24;Crédito;Pago;1/3;Mastercard;"192,94";"3,96";"0,44";"188,54";03/04/2024
950611523;07/03/2024 - 08:00:59;Crédito;Pago;1/1;Mastercard;"19,69";"0,29";"0,04";"19,36";03/04/2024
950614517;07/03/2024 - 08:04:13;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,11";"49,17";03/04/2024
978257500;06/03/2024 - 15:46:09;Crédito;Pago;1/1;Mastercard;"11,92";"0,17";"0,01";"11,74";03/04/2024
978276582;06/03/2024 - 16:01:04;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
978407336;06/03/2024 - 17:29:02;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
978547302;06/03/2024 - 18:52:32;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,09";"98,46";03/04/2024
978554778;06/03/2024 - 18:57:41;Crédito;Pago;1/1;Mastercard;"14,5";"0,21";"0,01";"14,28";03/04/2024
978215504;06/03/2024 - 15:09:43;Crédito;Pago;1/1;Mastercard;"231,43";"3,36";"0,21";"227,86";03/04/2024
977740568;06/03/2024 - 08:10:34;Crédito;Pago;1/1;Mastercard;"199,47";"2,89";"0,18";"196,4";03/04/2024
977759044;06/03/2024 - 08:30:07;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,09";"98,46";03/04/2024
977822860;06/03/2024 - 09:34:52;Crédito;Pago;1/1;Mastercard;"270,16";"3,92";"0,25";"265,99";03/04/2024
977689970;06/03/2024 - 07:13:43;Crédito;Pago;1/1;Mastercard;"225,17";"3,26";"0,21";"221,7";03/04/2024
977691320;06/03/2024 - 07:15:17;Crédito;Pago;1/1;Mastercard;20;"0,29";"0,02";"19,69";03/04/2024
950420777;06/03/2024 - 20:30:31;Crédito;Pago;1/1;Mastercard;60;"0,87";"0,05";"59,08";03/04/2024
950079369;06/03/2024 - 16:16:00;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,09";"98,46";03/04/2024
950130677;06/03/2024 - 16:55:16;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
950148235;06/03/2024 - 17:07:16;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,09";"98,46";03/04/2024
950155813;06/03/2024 - 17:12:02;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
950180037;06/03/2024 - 17:27:22;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
950197935;06/03/2024 - 17:38:09;Crédito;Pago;1/1;Mastercard;15;"0,22";"0,01";"14,77";03/04/2024
950216531;06/03/2024 - 17:49:22;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
950235627;06/03/2024 - 18:01:00;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,14";"147,68";03/04/2024
977364406;05/03/2024 - 18:01:03;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,05";"98,5";03/04/2024
977462864;05/03/2024 - 19:06:35;Crédito;Pago;1/1;Mastercard;"182,1";"2,64";"0,08";"179,38";03/04/2024
949962881;06/03/2024 - 14:31:34;Crédito;Pago;1/1;Mastercard;"19,95";"0,29";"0,02";"19,64";03/04/2024
949963719;06/03/2024 - 14:32:24;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
977199204;05/03/2024 - 16:09:48;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,05";"98,5";03/04/2024
977200270;05/03/2024 - 16:10:38;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,01";"29,55";03/04/2024
977236530;05/03/2024 - 16:39:02;Crédito;Pago;1/1;Mastercard;"225,81";"3,27";"0,1";"222,44";03/04/2024
949385347;05/03/2024 - 21:06:29;Crédito;Pago;1/1;Mastercard;"191,71";"2,78";"0,09";"188,84";03/04/2024
949544507;06/03/2024 - 08:13:20;Crédito;Pago;1/1;Mastercard;"51,07";"0,74";"0,05";"50,28";03/04/2024
949567533;06/03/2024 - 08:39:18;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,14";"147,68";03/04/2024
949573077;06/03/2024 - 08:45:24;Crédito;Pago;1/1;Mastercard;30;"0,44";"0,03";"29,53";03/04/2024
949587005;06/03/2024 - 09:00:22;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,05";"49,23";03/04/2024
949912679;06/03/2024 - 13:41:48;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,09";"98,46";03/04/2024
976785300;05/03/2024 - 10:00:29;Crédito;Pago;1/1;Mastercard;7;"0,1";0;"6,9";03/04/2024
977055470;05/03/2024 - 13:55:48;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,05";"98,5";03/04/2024
948730451;05/03/2024 - 11:31:53;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,05";"98,5";03/04/2024
949355481;05/03/2024 - 20:22:15;Crédito;Pago;1/1;Mastercard;"269,81";"3,91";"0,12";"265,78";03/04/2024
976656224;05/03/2024 - 07:40:44;Crédito;Pago;1/1;Mastercard;"55,7";"0,81";"0,03";"54,86";03/04/2024
976707608;05/03/2024 - 08:40:07;Crédito;Pago;1/1;Mastercard;25;"0,36";"0,01";"24,63";03/04/2024
948681167;05/03/2024 - 10:45:15;Crédito;Pago;1/1;Mastercard;"162,24";"2,35";"0,07";"159,82";03/04/2024
948347513;04/03/2024 - 19:55:40;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";03/04/2024
948366581;04/03/2024 - 20:22:33;Crédito;Pago;1/1;Mastercard;113;"1,64";0;"111,36";03/04/2024
948452765;05/03/2024 - 06:11:49;Crédito;Pago;1/1;Mastercard;50;"0,72";"0,02";"49,26";03/04/2024
948471477;05/03/2024 - 06:51:09;Crédito;Pago;1/1;Mastercard;"22,29";"0,32";"0,01";"21,96";03/04/2024
948472021;05/03/2024 - 06:52:06;Crédito;Pago;1/1;Mastercard;100;"1,45";"0,05";"98,5";03/04/2024
948512389;05/03/2024 - 07:46:29;Crédito;Pago;1/1;Mastercard;"30,04";"0,44";"0,01";"29,59";03/04/2024
948520931;05/03/2024 - 07:56:59;Crédito;Pago;1/1;Mastercard;150;"2,18";"0,07";"147,75";03/04/2024
948527515;05/03/2024 - 08:04:41;Crédito;Pago;1/1;Mastercard;"122,18";"1,77";"0,06";"120,35";03/04/2024
948609263;05/03/2024 - 09:33:41;Crédito;Pago;1/1;Mastercard;"137,41";"1,99";"0,06";"135,36";03/04/2024
976174616;04/03/2024 - 16:10:28;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";03/04/2024
976186806;04/03/2024 - 16:20:40;Crédito;Pago;1/1;Mastercard;"49,8";"0,72";0;"49,08";03/04/2024
976204498;04/03/2024 - 16:34:59;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";03/04/2024
976219360;04/03/2024 - 16:46:29;Crédito;Pago;1/1;Mastercard;"60,51";"0,88";0;"59,63";03/04/2024
976249772;04/03/2024 - 17:08:15;Crédito;Pago;1/1;Mastercard;30;"0,44";0;"29,56";03/04/2024
976250198;04/03/2024 - 17:08:34;Crédito;Pago;1/1;Mastercard;10;"0,14";0;"9,86";03/04/2024
976477344;04/03/2024 - 19:55:54;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";03/04/2024
975961784;04/03/2024 - 12:48:38;Crédito;Pago;1/1;Mastercard;100;"1,45";0;"98,55";03/04/2024
975969132;04/03/2024 - 12:54:46;Crédito;Pago;1/1;Mastercard;"238,72";"3,46";0;"235,26";03/04/2024
976009214;04/03/2024 - 13:30:46;Crédito;Pago;1/1;Mastercard;"221,58";"3,21";0;"218,37";03/04/2024
948385985;04/03/2024 - 20:54:59;Crédito;Pago;1/1;Mastercard;20;"0,29";0;"19,71";03/04/2024
975618890;04/03/2024 - 07:00:29;Crédito;Pago;1/1;Mastercard;"36,36";"0,53";0;"35,83";03/04/2024
975627274;04/03/2024 - 07:11:50;Crédito;Pago;1/1;Mastercard;50;"0,72";0;"49,28";03/04/2024
